"","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X.query"
"7326","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g11943.t1"
"7327","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g32193.t1"
"7328","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35374.t1"
"7329","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g19557.t1"
"7330","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g11690.t1"
"7331","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g43338.t1"
"7332","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g41673.t1"
"7333","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35297.t1"
"7334","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g43589.t1"
"7335","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g5053.t1"
"7336","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g1083.t1"
"7337","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g37195.t1"
"7338","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9635.t1"
"7339","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g42716.t1"
"7340","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44186.t1"
"7341","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g3414.t1"
"7342","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g27676.t1"
"7343","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g2454.t1"
"7344","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g24011.t1"
"7345","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7248.t1"
"7346","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g1787.t1"
"7347","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9633.t1"
"7348","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g21293.t1"
"7349","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g40374.t1"
"7350","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7034.t1"
"7351","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g13242.t1"
"7352","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g9440.t1b"
"7353","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g47341.t1"
"7354","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g20012.t1"
"7355","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g15801.t1"
"7356","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g45578.t1"
"7357","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g12997.t1"
"7358","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g33854.t2"
"7359","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g32174.t1"
"7360","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g29206.t2"
"7361","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g41681.t2"
"7362","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g4095.t4"
"7363","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g8140.t1"
"7364","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g27918.t2"
"7365","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g11188.t1"
"7366","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g14488.t1"
"7367","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g46637.t1"
"7368","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g8880.t2"
"7369","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g20079.t1"
"7370","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g23363.t1"
"7371","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g19655.t1"
"7372","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g24624.t1"
"7373","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.7881_t"
"7374","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7242.t1"
"7375","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35003.t1"
"7376","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g12613.t1"
"7377","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.7882_t"
"7378","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g48640.t1"
"7379","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35292.t1"
"7380","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g49332.t2"
"7381","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g44340.t2"
"7382","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g11177.t1"
"7383","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g38995.t1"
"7384","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g659.t1"
"7385","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44707.t1"
"7386","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g15844.t1"
"7387","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.45415_t"
"7388","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g5542.t1"
"7389","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g40268.t1"
"7390","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g42325.t1"
"7391","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7284.t2"
"7392","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g45280.t1"
"7393","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44814.t1"
"7394","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g12670.t1"
"7395","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g14976.t1a"
"7396","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g12668.t1"
"7397","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g4146.t2"
"7398","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g3122.t1"
"7399","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g36629.t1"
"7400","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g46221.t1"
"7401","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g28321.t2"
"7402","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g32060.t2"
"7403","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44181.t1"
"7404","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g50390.t1"
"7405","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g41682.t1"
"7406","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g38285.t1"
"7407","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g36467.t1"
"7408","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44069.t1"
"7409","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g15264.t1"
"7410","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g5191.t2"
"7411","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g41500.t1"
"7412","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g40595.t3"
"7413","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g15864.t1"
"7414","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g47805.t2"
"7415","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g34927.t1"
"7416","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g18055.t1"
"7417","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g15163.t1"
"7418","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g11475.t1"
"7419","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35039.t1"
"7420","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g384.t1"
"7421","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g20832.t1"
"7422","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g2632.t1"
"7423","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g24506.t1"
"7424","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g10262.t4"
"7425","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g1786.t2"
"7426","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g4990.t1"
"7427","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g20129.t1"
"7428","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.20747_t"
"7429","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g50764.t1"
"7430","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g30231.t1"
"7431","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g19320.t1"
"7432","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g5420.t1"
"7433","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g1509.t1"
"7434","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44134.t1"
"7435","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9396.t3"
"7436","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9544.t1"
"7437","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g4707.t1"
"7438","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g29591.t1"
"7439","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g8769.t1"
"7440","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g34332.t1"
"7441","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g8942.t2"
"7442","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g46871.t1"
"7443","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35628.t1"
"7444","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g20787.t1"
"7445","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g5067.t3"
"7446","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7171.t1"
"7447","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g9895.t1"
"7448","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9232.t1"
"7449","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7452.t1"
"7450","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9013.t1"
"7451","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g26845.t1"
"7452","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g10310.t1"
"7453","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44370.t1"
"7454","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g49069.t1"
"7455","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9698.t1"
"7456","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g27769.t1"
"7457","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g38976.t2b"
"7458","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g30433.t1"
"7459","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g27789.t1"
"7460","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g34699.t1"
"7461","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g32811.t1"
"7462","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g15684.t2"
"7463","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g8704.t1"
"7464","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g35290.t1"
"7465","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g37563.t1"
"7466","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g18571.t1"
"7467","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g47573.t1"
"7468","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g33713.t2"
"7469","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g38477.t1"
"7470","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g50593.t1"
"7471","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g36662.t1"
"7472","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g39737.t2"
"7473","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g9350.t2b"
"7474","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g26962.t1"
"7475","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7337.t1"
"7476","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g16016.t1"
"7477","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g18542.t1"
"7478","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g7407.t1"
"7479","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g41022.t1"
"7480","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g48641.t1"
"7481","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g5511.t2"
"7482","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44209.t1"
"7483","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g45016.t1"
"7484","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g18544.t1"
"7485","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g13859.t1"
"7486","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g8771.t1"
"7487","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g48045.t1"
"7488","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.15254_t"
"7489","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g33749.t1"
"7490","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g5221.t2"
"7491","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g18566.t1"
"7492","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g45182.t1"
"7493","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g47248.t1"
"7494","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g40396.t1"
"7495","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g33225.t1b"
"7496","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g14487.t1"
"7497","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g35102.t1"
"7498","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g17820.t1"
"7499","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g36985.t1"
"7500","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g45312.t1"
"7501","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g4673.t1"
"7502","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g39830.t1"
"7503","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44864.t7"
"7504","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g5395.t1"
"7505","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g37051.t1"
"7506","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g37072.t1"
"7507","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g26758.t1"
"7508","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g48639.t1"
"7509","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g20084.t1"
"7510","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g20756.t1"
"7511","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g18746.t1"
"7512","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g44457.t1"
"7513","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g5524.t5"
"7514","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g18499.t1"
"7515","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g46773.t1"
"7516","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g50869.t3"
"7517","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___RNAseq.g45609.t1"
"7518","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g39200.t2"
"7519","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g29203.t1"
"7520","GO:0090087","regulation of peptide transport",513,240,215.45,4.1e-05,"Biological Processes","Montipora_capitata_HIv3___TS.g25372.t1a"
