#,"Date Time, GMT-10:00","Temp, °C",Coupler Detached (LGR S/N: 20444042),Coupler Attached (LGR S/N: 20444042),Stopped (LGR S/N: 20444042),End Of File (LGR S/N: 20444042)
691,6/22/23 12:00,24.219,,,,
692,6/22/23 12:10,24.944,,,,
693,6/22/23 12:20,24.944,,,,
694,6/22/23 12:30,24.702,,,,
695,6/22/23 12:40,24.653,,,,
696,6/22/23 12:50,24.629,,,,
697,6/22/23 13:00,24.605,,,,
698,6/22/23 13:10,24.581,,,,
699,6/22/23 13:20,24.557,,,,
700,6/22/23 13:30,24.557,,,,
701,6/22/23 13:40,24.436,,,,
702,6/22/23 13:50,24.388,,,,
703,6/22/23 14:00,24.363,,,,
704,6/22/23 14:10,24.363,,,,
705,6/22/23 14:20,24.388,,,,
706,6/22/23 14:30,24.388,,,,
707,6/22/23 14:40,24.363,,,,
708,6/22/23 14:50,24.339,,,,
709,6/22/23 15:00,24.339,,,,
710,6/22/23 15:10,24.315,,,,
711,6/22/23 15:20,24.291,,,,
712,6/22/23 15:30,24.291,,,,
713,6/22/23 15:40,24.291,,,,
714,6/22/23 15:50,24.243,,,,
715,6/22/23 16:00,24.267,,,,
716,6/22/23 16:10,24.267,,,,
717,6/22/23 16:20,24.243,,,,
718,6/22/23 16:30,24.195,,,,
719,6/22/23 16:40,24.195,,,,
720,6/22/23 16:50,24.171,,,,
721,6/22/23 17:00,24.171,,,,
722,6/22/23 17:10,24.171,,,,
723,6/22/23 17:20,24.171,,,,
724,6/22/23 17:30,24.195,,,,
725,6/22/23 17:40,24.195,,,,
726,6/22/23 17:50,24.195,,,,
727,6/22/23 18:00,24.195,,,,
728,6/22/23 18:10,24.219,,,,
729,6/22/23 18:20,24.219,,,,
730,6/22/23 18:30,24.195,,,,
731,6/22/23 18:40,24.195,,,,
732,6/22/23 18:50,24.195,,,,
733,6/22/23 19:00,24.171,,,,
734,6/22/23 19:10,24.171,,,,
735,6/22/23 19:20,24.171,,,,
736,6/22/23 19:30,24.146,,,,
737,6/22/23 19:40,24.122,,,,
738,6/22/23 19:50,24.122,,,,
739,6/22/23 20:00,24.122,,,,
740,6/22/23 20:10,24.098,,,,
741,6/22/23 20:20,24.074,,,,
742,6/22/23 20:30,24.074,,,,
743,6/22/23 20:40,24.05,,,,
744,6/22/23 20:50,24.026,,,,
745,6/22/23 21:00,24.219,,,,
746,6/22/23 21:10,24.219,,,,
747,6/22/23 21:20,24.219,,,,
748,6/22/23 21:30,24.219,,,,
749,6/22/23 21:40,24.195,,,,
750,6/22/23 21:50,24.195,,,,
751,6/22/23 22:00,24.171,,,,
752,6/22/23 22:10,24.146,,,,
753,6/22/23 22:20,24.122,,,,
754,6/22/23 22:30,24.122,,,,
755,6/22/23 22:40,24.098,,,,
756,6/22/23 22:50,24.243,,,,
757,6/22/23 23:00,24.219,,,,
758,6/22/23 23:10,24.219,,,,
759,6/22/23 23:20,24.219,,,,
760,6/22/23 23:30,24.195,,,,
761,6/22/23 23:40,24.171,,,,
762,6/22/23 23:50,24.146,,,,
763,6/23/23 0:00,24.122,,,,
764,6/23/23 0:10,24.098,,,,
765,6/23/23 0:20,24.243,,,,
766,6/23/23 0:30,24.219,,,,
767,6/23/23 0:40,24.219,,,,
768,6/23/23 0:50,24.195,,,,
769,6/23/23 1:00,24.171,,,,
770,6/23/23 1:10,24.146,,,,
771,6/23/23 1:20,24.122,,,,
772,6/23/23 1:30,24.098,,,,
773,6/23/23 1:40,24.219,,,,
774,6/23/23 1:50,24.243,,,,
775,6/23/23 2:00,24.219,,,,
776,6/23/23 2:10,24.219,,,,
777,6/23/23 2:20,24.195,,,,
778,6/23/23 2:30,24.171,,,,
779,6/23/23 2:40,24.146,,,,
780,6/23/23 2:50,24.122,,,,
781,6/23/23 3:00,24.098,,,,
782,6/23/23 3:10,24.074,,,,
783,6/23/23 3:20,24.195,,,,
784,6/23/23 3:30,24.219,,,,
785,6/23/23 3:40,24.219,,,,
786,6/23/23 3:50,24.219,,,,
787,6/23/23 4:00,24.195,,,,
788,6/23/23 4:10,24.171,,,,
789,6/23/23 4:20,24.146,,,,
790,6/23/23 4:30,24.122,,,,
791,6/23/23 4:40,24.098,,,,
792,6/23/23 4:50,24.074,,,,
793,6/23/23 5:00,24.098,,,,
794,6/23/23 5:10,24.219,,,,
795,6/23/23 5:20,24.219,,,,
796,6/23/23 5:30,24.195,,,,
797,6/23/23 5:40,24.171,,,,
798,6/23/23 5:50,24.146,,,,
799,6/23/23 6:00,24.122,,,,
800,6/23/23 6:10,24.098,,,,
801,6/23/23 6:20,24.074,,,,
802,6/23/23 6:30,24.05,,,,
803,6/23/23 6:40,24.219,,,,
804,6/23/23 6:50,24.195,,,,
805,6/23/23 7:00,24.195,,,,
806,6/23/23 7:10,24.171,,,,
807,6/23/23 7:20,24.146,,,,
808,6/23/23 7:30,24.122,,,,
809,6/23/23 7:40,24.098,,,,
810,6/23/23 7:50,24.026,,,,
811,6/23/23 8:00,24.219,,,,
812,6/23/23 8:10,24.171,,,,
813,6/23/23 8:20,24.171,,,,
814,6/23/23 8:30,24.195,,,,
815,6/23/23 8:40,24.195,,,,
816,6/23/23 8:50,24.195,,,,
817,6/23/23 9:00,24.195,,,,
818,6/23/23 9:10,24.171,,,,
819,6/23/23 9:20,24.122,,,,
820,6/23/23 9:30,24.098,,,,
821,6/23/23 9:40,24.098,,,,
822,6/23/23 9:50,24.098,,,,
823,6/23/23 10:00,24.122,,,,
824,6/23/23 10:10,24.098,,,,
825,6/23/23 10:20,24.122,,,,
826,6/23/23 10:30,24.074,,,,
827,6/23/23 10:40,24.026,,,,
828,6/23/23 10:50,24.026,,,,
829,6/23/23 11:00,24.05,,,,
830,6/23/23 11:10,24.05,,,,
831,6/23/23 11:20,24.074,,,,
832,6/23/23 11:30,24.05,,,,
833,6/23/23 11:40,24.122,,,,
834,6/23/23 11:50,24.098,,,,
835,6/23/23 12:00,24.05,,,,
836,6/23/23 12:10,24.05,,,,
837,6/23/23 12:20,24.074,,,,
838,6/23/23 12:30,24.074,,,,
839,6/23/23 12:40,24.219,,,,
840,6/23/23 12:50,24.195,,,,
841,6/23/23 13:00,24.195,,,,
842,6/23/23 13:10,24.171,,,,
843,6/23/23 13:20,24.171,,,,
844,6/23/23 13:30,24.171,,,,
845,6/23/23 13:40,24.146,,,,
846,6/23/23 13:50,24.171,,,,
847,6/23/23 14:00,24.098,,,,
848,6/23/23 14:10,24.098,,,,
849,6/23/23 14:20,24.146,,,,
850,6/23/23 14:30,24.195,,,,
851,6/23/23 14:40,24.195,,,,
852,6/23/23 14:50,24.171,,,,
853,6/23/23 15:00,24.146,,,,
854,6/23/23 15:10,24.146,,,,
855,6/23/23 15:20,24.146,,,,
856,6/23/23 15:30,24.146,,,,
857,6/23/23 15:40,24.122,,,,
858,6/23/23 15:50,24.122,,,,
859,6/23/23 16:00,24.146,,,,
860,6/23/23 16:10,24.171,,,,
861,6/23/23 16:20,24.195,,,,
862,6/23/23 16:30,24.195,,,,
863,6/23/23 16:40,24.195,,,,
864,6/23/23 16:50,24.195,,,,
865,6/23/23 17:00,24.171,,,,
866,6/23/23 17:10,24.146,,,,
867,6/23/23 17:20,24.026,,,,
868,6/23/23 17:30,24.098,,,,
869,6/23/23 17:40,24.098,,,,
870,6/23/23 17:50,24.098,,,,
871,6/23/23 18:00,24.098,,,,
872,6/23/23 18:10,24.05,,,,
873,6/23/23 18:20,24.171,,,,
874,6/23/23 18:30,24.243,,,,
875,6/23/23 18:40,24.291,,,,
876,6/23/23 18:50,24.315,,,,
877,6/23/23 19:00,24.339,,,,
878,6/23/23 19:10,24.267,,,,
879,6/23/23 19:20,24.291,,,,
880,6/23/23 19:30,24.315,,,,
881,6/23/23 19:40,24.291,,,,
882,6/23/23 19:50,24.291,,,,
883,6/23/23 20:00,24.243,,,,
884,6/23/23 20:10,24.219,,,,
885,6/23/23 20:20,24.171,,,,
886,6/23/23 20:30,24.146,,,,
887,6/23/23 20:40,24.146,,,,
888,6/23/23 20:50,24.146,,,,
889,6/23/23 21:00,24.146,,,,
890,6/23/23 21:10,24.122,,,,
891,6/23/23 21:20,24.122,,,,
892,6/23/23 21:30,24.05,,,,
893,6/23/23 21:40,24.026,,,,
894,6/23/23 21:50,24.243,,,,
895,6/23/23 22:00,24.291,,,,
896,6/23/23 22:10,24.291,,,,
897,6/23/23 22:20,24.315,,,,
898,6/23/23 22:30,24.291,,,,
899,6/23/23 22:40,24.484,,,,
900,6/23/23 22:50,24.532,,,,
901,6/23/23 23:00,24.581,,,,
902,6/23/23 23:10,24.581,,,,
903,6/23/23 23:20,24.581,,,,
904,6/23/23 23:30,24.581,,,,
905,6/23/23 23:40,24.823,,,,
906,6/23/23 23:50,24.75,,,,
907,6/24/23 0:00,24.726,,,,
908,6/24/23 0:10,24.702,,,,
909,6/24/23 0:20,24.968,,,,
910,6/24/23 0:30,24.847,,,,
911,6/24/23 0:40,24.798,,,,
912,6/24/23 0:50,24.75,,,,
913,6/24/23 1:00,24.798,,,,
914,6/24/23 1:10,24.919,,,,
915,6/24/23 1:20,24.847,,,,
916,6/24/23 1:30,24.798,,,,
917,6/24/23 1:40,24.968,,,,
918,6/24/23 1:50,24.944,,,,
919,6/24/23 2:00,24.871,,,,
920,6/24/23 2:10,24.823,,,,
921,6/24/23 2:20,25.04,,,,
922,6/24/23 2:30,24.944,,,,
923,6/24/23 2:40,24.871,,,,
924,6/24/23 2:50,24.823,,,,
925,6/24/23 3:00,24.992,,,,
926,6/24/23 3:10,24.919,,,,
927,6/24/23 3:20,24.871,,,,
928,6/24/23 3:30,25.065,,,,
929,6/24/23 3:40,24.992,,,,
930,6/24/23 3:50,24.895,,,,
931,6/24/23 4:00,24.871,,,,
932,6/24/23 4:10,25.04,,,,
933,6/24/23 4:20,24.944,,,,
934,6/24/23 4:30,24.895,,,,
935,6/24/23 4:40,25.04,,,,
936,6/24/23 4:50,25.016,,,,
937,6/24/23 5:00,24.944,,,,
938,6/24/23 5:10,24.895,,,,
939,6/24/23 5:20,25.089,,,,
940,6/24/23 5:30,24.992,,,,
941,6/24/23 5:40,24.944,,,,
942,6/24/23 5:50,24.895,,,,
943,6/24/23 6:00,25.065,,,,
944,6/24/23 6:10,24.992,,,,
945,6/24/23 6:20,24.919,,,,
946,6/24/23 6:30,24.895,,,,
947,6/24/23 6:40,25.065,,,,
948,6/24/23 6:50,24.992,,,,
949,6/24/23 7:00,24.944,,,,
950,6/24/23 7:10,24.823,,,,
951,6/24/23 7:20,25.04,,,,
952,6/24/23 7:30,24.992,,,,
953,6/24/23 7:40,24.944,,,,
954,6/24/23 7:50,24.895,,,,
955,6/24/23 8:00,25.089,,,,
956,6/24/23 8:10,25.016,,,,
957,6/24/23 8:20,24.968,,,,
958,6/24/23 8:30,24.919,,,,
959,6/24/23 8:40,25.113,,,,
960,6/24/23 8:50,25.04,,,,
961,6/24/23 9:00,24.992,,,,
962,6/24/23 9:10,24.944,,,,
963,6/24/23 9:20,25.137,,,,
964,6/24/23 9:30,25.016,,,,
965,6/24/23 9:40,24.919,,,,
966,6/24/23 9:50,24.895,,,,
967,6/24/23 10:00,24.871,,,,
968,6/24/23 10:10,25.016,,,,
969,6/24/23 10:20,25.016,,,,
970,6/24/23 10:30,24.992,,,,
971,6/24/23 10:40,24.968,,,,
972,6/24/23 10:50,24.944,,,,
973,6/24/23 11:00,24.871,,,,
974,6/24/23 11:10,25.065,,,,
975,6/24/23 11:20,24.968,,,,
976,6/24/23 11:30,24.944,,,,
977,6/24/23 11:40,24.895,,,,
978,6/24/23 11:50,24.871,,,,
979,6/24/23 12:00,25.016,,,,
980,6/24/23 12:10,24.992,,,,
981,6/24/23 12:20,24.944,,,,
982,6/24/23 12:30,24.919,,,,
983,6/24/23 12:40,25.065,,,,
984,6/24/23 12:50,25.04,,,,
985,6/24/23 13:00,25.04,,,,
986,6/24/23 13:10,24.992,,,,
987,6/24/23 13:20,24.968,,,,
988,6/24/23 13:30,25.137,,,,
989,6/24/23 13:40,25.089,,,,
990,6/24/23 13:50,25.016,,,,
991,6/24/23 14:00,24.992,,,,
992,6/24/23 14:10,24.992,,,,
993,6/24/23 14:20,25.113,,,,
994,6/24/23 14:30,25.04,,,,
995,6/24/23 14:40,25.016,,,,
996,6/24/23 14:50,24.968,,,,
997,6/24/23 15:00,25.089,,,,
998,6/24/23 15:10,25.04,,,,
999,6/24/23 15:20,25.016,,,,
1000,6/24/23 15:30,25.016,,,,
1001,6/24/23 15:40,24.992,,,,
1002,6/24/23 15:50,25.089,,,,
1003,6/24/23 16:00,25.065,,,,
1004,6/24/23 16:10,25.016,,,,
1005,6/24/23 16:20,25.016,,,,
1006,6/24/23 16:30,24.992,,,,
1007,6/24/23 16:40,25.089,,,,
1008,6/24/23 16:50,25.065,,,,
1009,6/24/23 17:00,25.04,,,,
1010,6/24/23 17:10,24.992,,,,
1011,6/24/23 17:20,25.137,,,,
1012,6/24/23 17:30,25.113,,,,
1013,6/24/23 17:40,25.089,,,,
1014,6/24/23 17:50,25.065,,,,
1015,6/24/23 18:00,25.04,,,,
1016,6/24/23 18:10,25.186,,,,
1017,6/24/23 18:20,25.137,,,,
1018,6/24/23 18:30,25.113,,,,
1019,6/24/23 18:40,25.162,,,,
1020,6/24/23 18:50,25.21,,,,
1021,6/24/23 19:00,25.162,,,,
1022,6/24/23 19:10,25.113,,,,
1023,6/24/23 19:20,25.234,,,,
1024,6/24/23 19:30,25.186,,,,
1025,6/24/23 19:40,25.162,,,,
1026,6/24/23 19:50,25.258,,,,
1027,6/24/23 20:00,25.21,,,,
1028,6/24/23 20:10,25.162,,,,
1029,6/24/23 20:20,25.258,,,,
1030,6/24/23 20:30,25.21,,,,
1031,6/24/23 20:40,25.283,,,,
1032,6/24/23 20:50,25.21,,,,
1033,6/24/23 21:00,25.137,,,,
1034,6/24/23 21:10,25.283,,,,
1035,6/24/23 21:20,25.186,,,,
1036,6/24/23 21:30,25.113,,,,
1037,6/24/23 21:40,25.234,,,,
1038,6/24/23 21:50,25.162,,,,
1039,6/24/23 22:00,25.089,,,,
1040,6/24/23 22:10,25.21,,,,
1041,6/24/23 22:20,25.137,,,,
1042,6/24/23 22:30,25.089,,,,
1043,6/24/23 22:40,25.21,,,,
1044,6/24/23 22:50,25.113,,,,
1045,6/24/23 23:00,25.258,,,,
1046,6/24/23 23:10,25.162,,,,
1047,6/24/23 23:20,25.089,,,,
1048,6/24/23 23:30,25.234,,,,
1049,6/24/23 23:40,25.162,,,,
1050,6/24/23 23:50,25.089,,,,
1051,6/25/23 0:00,25.234,,,,
1052,6/25/23 0:10,25.162,,,,
1053,6/25/23 0:20,25.089,,,,
1054,6/25/23 0:30,25.234,,,,
1055,6/25/23 0:40,25.162,,,,
1056,6/25/23 0:50,25.089,,,,
1057,6/25/23 1:00,25.234,,,,
1058,6/25/23 1:10,25.162,,,,
1059,6/25/23 1:20,25.089,,,,
1060,6/25/23 1:30,25.04,,,,
1061,6/25/23 1:40,25.186,,,,
1062,6/25/23 1:50,25.113,,,,
1063,6/25/23 2:00,25.065,,,,
1064,6/25/23 2:10,25.21,,,,
1065,6/25/23 2:20,25.137,,,,
1066,6/25/23 2:30,25.065,,,,
1067,6/25/23 2:40,25.234,,,,
1068,6/25/23 2:50,25.162,,,,
1069,6/25/23 3:00,25.089,,,,
1070,6/25/23 3:10,25.04,,,,
1071,6/25/23 3:20,25.186,,,,
1072,6/25/23 3:30,25.113,,,,
1073,6/25/23 3:40,25.065,,,,
1074,6/25/23 3:50,25.065,,,,
1075,6/25/23 4:00,25.162,,,,
1076,6/25/23 4:10,25.089,,,,
1077,6/25/23 4:20,25.04,,,,
1078,6/25/23 4:30,24.992,,,,
1079,6/25/23 4:40,25.137,,,,
1080,6/25/23 4:50,25.089,,,,
1081,6/25/23 5:00,25.016,,,,
1082,6/25/23 5:10,25.162,,,,
1083,6/25/23 5:20,25.137,,,,
1084,6/25/23 5:30,25.065,,,,
1085,6/25/23 5:40,25.016,,,,
1086,6/25/23 5:50,25.186,,,,
1087,6/25/23 6:00,25.113,,,,
1088,6/25/23 6:10,25.065,,,,
1089,6/25/23 6:20,24.992,,,,
1090,6/25/23 6:30,25.186,,,,
1091,6/25/23 6:40,25.089,,,,
1092,6/25/23 6:50,25.04,,,,
1093,6/25/23 7:00,25.186,,,,
1094,6/25/23 7:10,25.113,,,,
1095,6/25/23 7:20,25.04,,,,
1096,6/25/23 7:30,25.186,,,,
1097,6/25/23 7:40,25.089,,,,
1098,6/25/23 7:50,25.234,,,,
1099,6/25/23 8:00,25.137,,,,
1100,6/25/23 8:10,25.234,,,,
1101,6/25/23 8:20,25.162,,,,
1102,6/25/23 8:30,25.258,,,,
1103,6/25/23 8:40,25.162,,,,
1104,6/25/23 8:50,25.283,,,,
1105,6/25/23 9:00,25.186,,,,
1106,6/25/23 9:10,25.283,,,,
1107,6/25/23 9:20,25.21,,,,
1108,6/25/23 9:30,25.234,,,,
1109,6/25/23 9:40,25.21,,,,
1110,6/25/23 9:50,25.137,,,,
1111,6/25/23 10:00,25.234,,,,
1112,6/25/23 10:10,25.162,,,,
1113,6/25/23 10:20,25.283,,,,
1114,6/25/23 10:30,25.186,,,,
1115,6/25/23 10:40,25.307,,,,
1116,6/25/23 10:50,25.21,,,,
1117,6/25/23 11:00,25.162,,,,
1118,6/25/23 11:10,25.234,,,,
1119,6/25/23 11:20,25.162,,,,
1120,6/25/23 11:30,25.283,,,,
1121,6/25/23 11:40,25.21,,,,
1122,6/25/23 11:50,25.21,,,,
1123,6/25/23 12:00,25.234,,,,
1124,6/25/23 12:10,25.162,,,,
1125,6/25/23 12:20,25.283,,,,
1126,6/25/23 12:30,25.21,,,,
1127,6/25/23 12:40,25.162,,,,
1128,6/25/23 12:50,25.234,,,,
1129,6/25/23 13:00,25.186,,,,
1130,6/25/23 13:10,25.283,,,,
1131,6/25/23 13:20,25.21,,,,
1132,6/25/23 13:30,25.113,,,,
1133,6/25/23 13:40,25.258,,,,
1134,6/25/23 13:50,25.186,,,,
1135,6/25/23 14:00,25.113,,,,
1136,6/25/23 14:10,25.258,,,,
1137,6/25/23 14:20,24.895,,,,
1138,6/25/23 14:30,25.089,,,,
1139,6/25/23 14:40,24.992,,,,
1140,6/25/23 14:50,24.895,,,,
1141,6/25/23 15:00,24.992,,,,
1142,6/25/23 15:10,24.968,,,,
1143,6/25/23 15:20,24.919,,,,
1144,6/25/23 15:30,24.992,,,,
1145,6/25/23 15:40,24.944,,,,
1146,6/25/23 15:50,24.919,,,,
1147,6/25/23 16:00,25.065,,,,
1148,6/25/23 16:10,25.065,,,,
1149,6/25/23 16:20,25.089,,,,
1150,6/25/23 16:30,25.162,,,,
1151,6/25/23 16:40,25.137,,,,
1152,6/25/23 16:50,25.234,,,,
1153,6/25/23 17:00,25.21,,,,
1154,6/25/23 17:10,25.113,,,,
1155,6/25/23 17:20,25.162,,,,
1156,6/25/23 17:30,25.065,,,,
1157,6/25/23 17:40,25.113,,,,
1158,6/25/23 17:50,25.137,,,,
1159,6/25/23 18:00,25.089,,,,
1160,6/25/23 18:10,25.21,,,,
1161,6/25/23 18:20,25.162,,,,
1162,6/25/23 18:30,25.113,,,,
1163,6/25/23 18:40,25.234,,,,
1164,6/25/23 18:50,25.186,,,,
1165,6/25/23 19:00,25.162,,,,
1166,6/25/23 19:10,25.234,,,,
1167,6/25/23 19:20,25.21,,,,
1168,6/25/23 19:30,25.186,,,,
1169,6/25/23 19:40,25.162,,,,
1170,6/25/23 19:50,25.234,,,,
1171,6/25/23 20:00,25.186,,,,
1172,6/25/23 20:10,25.162,,,,
1173,6/25/23 20:20,25.283,,,,
1174,6/25/23 20:30,25.234,,,,
1175,6/25/23 20:40,25.186,,,,
1176,6/25/23 20:50,25.234,,,,
1177,6/25/23 21:00,25.258,,,,
1178,6/25/23 21:10,25.21,,,,
1179,6/25/23 21:20,25.21,,,,
1180,6/25/23 21:30,25.258,,,,
1181,6/25/23 21:40,25.21,,,,
1182,6/25/23 21:50,25.21,,,,
1183,6/25/23 22:00,25.258,,,,
1184,6/25/23 22:10,25.21,,,,
1185,6/25/23 22:20,25.162,,,,
1186,6/25/23 22:30,25.283,,,,
1187,6/25/23 22:40,25.234,,,,
1188,6/25/23 22:50,25.186,,,,
1189,6/25/23 23:00,25.307,,,,
1190,6/25/23 23:10,25.258,,,,
1191,6/25/23 23:20,25.21,,,,
1192,6/25/23 23:30,25.162,,,,
1193,6/25/23 23:40,25.258,,,,
1194,6/25/23 23:50,25.234,,,,
1195,6/26/23 0:00,25.186,,,,
1196,6/26/23 0:10,25.307,,,,
1197,6/26/23 0:20,25.258,,,,
1198,6/26/23 0:30,25.21,,,,
1199,6/26/23 0:40,25.162,,,,
1200,6/26/23 0:50,25.283,,,,
1201,6/26/23 1:00,25.234,,,,
1202,6/26/23 1:10,25.21,,,,
1203,6/26/23 1:20,25.162,,,,
1204,6/26/23 1:30,25.283,,,,
1205,6/26/23 1:40,25.234,,,,
1206,6/26/23 1:50,25.186,,,,
1207,6/26/23 2:00,25.307,,,,
1208,6/26/23 2:10,25.258,,,,
1209,6/26/23 2:20,25.21,,,,
1210,6/26/23 2:30,25.162,,,,
1211,6/26/23 2:40,25.283,,,,
1212,6/26/23 2:50,25.234,,,,
1213,6/26/23 3:00,25.21,,,,
1214,6/26/23 3:10,25.162,,,,
1215,6/26/23 3:20,25.283,,,,
1216,6/26/23 3:30,25.234,,,,
1217,6/26/23 3:40,25.186,,,,
1218,6/26/23 3:50,25.137,,,,
1219,6/26/23 4:00,25.258,,,,
1220,6/26/23 4:10,25.21,,,,
1221,6/26/23 4:20,25.186,,,,
1222,6/26/23 4:30,25.137,,,,
1223,6/26/23 4:40,25.258,,,,
1224,6/26/23 4:50,25.234,,,,
1225,6/26/23 5:00,25.186,,,,
1226,6/26/23 5:10,25.137,,,,
1227,6/26/23 5:20,25.258,,,,
1228,6/26/23 5:30,25.21,,,,
1229,6/26/23 5:40,25.162,,,,
1230,6/26/23 5:50,25.113,,,,
1231,6/26/23 6:00,25.258,,,,
1232,6/26/23 6:10,25.21,,,,
1233,6/26/23 6:20,25.162,,,,
1234,6/26/23 6:30,25.137,,,,
1235,6/26/23 6:40,25.234,,,,
1236,6/26/23 6:50,25.21,,,,
1237,6/26/23 7:00,25.162,,,,
1238,6/26/23 7:10,25.283,,,,
1239,6/26/23 7:20,25.234,,,,
1240,6/26/23 7:30,25.186,,,,
1241,6/26/23 7:40,25.283,,,,
1242,6/26/23 7:50,25.234,,,,
1243,6/26/23 8:00,25.186,,,,
1244,6/26/23 8:10,25.258,,,,
1245,6/26/23 8:20,25.162,,,,
1246,6/26/23 8:30,25.162,,,,
1247,6/26/23 8:40,25.137,,,,
1248,6/26/23 8:50,25.065,,,,
1249,6/26/23 9:00,25.04,,,,
1250,6/26/23 9:10,25.089,,,,
1251,6/26/23 9:20,25.04,,,,
1252,6/26/23 9:30,25.016,,,,
1253,6/26/23 9:40,24.992,,,,
1254,6/26/23 9:50,25.089,,,,
1255,6/26/23 10:00,25.089,,,,
1256,6/26/23 10:10,25.065,,,,
1257,6/26/23 10:20,25.04,,,,
1258,6/26/23 10:30,25.089,,,,
1259,6/26/23 10:40,25.089,,,,
1260,6/26/23 10:50,25.065,,,,
1261,6/26/23 11:00,25.016,,,,
1262,6/26/23 11:10,24.944,,,,
1263,6/26/23 11:20,25.065,,,,
1264,6/26/23 11:30,25.016,,,,
1265,6/26/23 11:40,24.992,,,,
1266,6/26/23 11:50,24.944,,,,
1267,6/26/23 12:00,25.016,,,,
1268,6/26/23 12:10,25.016,,,,
1269,6/26/23 12:20,24.968,,,,
1270,6/26/23 12:30,24.919,,,,
1271,6/26/23 12:40,24.895,,,,
1272,6/26/23 12:50,24.992,,,,
1273,6/26/23 13:00,24.992,,,,
1274,6/26/23 13:10,24.968,,,,
1275,6/26/23 13:20,24.944,,,,
1276,6/26/23 13:30,24.968,,,,
1277,6/26/23 13:40,25.016,,,,
1278,6/26/23 13:50,25.016,,,,
1279,6/26/23 14:00,24.968,,,,
1280,6/26/23 14:10,24.944,,,,
1281,6/26/23 14:20,24.968,,,,
1282,6/26/23 14:30,25.04,,,,
1283,6/26/23 14:40,25.016,,,,
1284,6/26/23 14:50,25.016,,,,
1285,6/26/23 15:00,24.992,,,,
1286,6/26/23 15:10,24.895,,,,
1287,6/26/23 15:20,24.992,,,,
1288,6/26/23 15:30,24.968,,,,
1289,6/26/23 15:40,24.919,,,,
1290,6/26/23 15:50,24.75,,,,
1291,6/26/23 16:00,24.919,,,,
1292,6/26/23 16:10,24.823,,,,
1293,6/26/23 16:20,24.75,,,,
1294,6/26/23 16:30,24.798,,,,
1295,6/26/23 16:40,24.847,,,,
1296,6/26/23 16:50,24.798,,,,
1297,6/26/23 17:00,24.702,,,,
1298,6/26/23 17:10,24.944,,,,
1299,6/26/23 17:20,24.823,,,,
1300,6/26/23 17:30,24.653,,,,
1301,6/26/23 17:40,24.871,,,,
1302,6/26/23 17:50,24.823,,,,
1303,6/26/23 18:00,24.677,,,,
1304,6/26/23 18:10,24.919,,,,
1305,6/26/23 18:20,24.798,,,,
1306,6/26/23 18:30,24.702,,,,
1307,6/26/23 18:40,24.871,,,,
1308,6/26/23 18:50,24.798,,,,
1309,6/26/23 19:00,24.75,,,,
1310,6/26/23 19:10,24.895,,,,
1311,6/26/23 19:20,24.823,,,,
1312,6/26/23 19:30,24.774,,,,
1313,6/26/23 19:40,24.726,,,,
1314,6/26/23 19:50,24.895,,,,
1315,6/26/23 20:00,24.847,,,,
1316,6/26/23 20:10,24.774,,,,
1317,6/26/23 20:20,24.944,,,,
1318,6/26/23 20:30,24.871,,,,
1319,6/26/23 20:40,24.823,,,,
1320,6/26/23 20:50,24.968,,,,
1321,6/26/23 21:00,24.895,,,,
1322,6/26/23 21:10,24.798,,,,
1323,6/26/23 21:20,24.968,,,,
1324,6/26/23 21:30,24.847,,,,
1325,6/26/23 21:40,24.75,,,,
1326,6/26/23 21:50,24.919,,,,
1327,6/26/23 22:00,24.798,,,,
1328,6/26/23 22:10,24.798,,,,
1329,6/26/23 22:20,24.871,,,,
1330,6/26/23 22:30,24.75,,,,
1331,6/26/23 22:40,24.944,,,,
1332,6/26/23 22:50,24.847,,,,
1333,6/26/23 23:00,24.726,,,,
1334,6/26/23 23:10,24.919,,,,
1335,6/26/23 23:20,24.798,,,,
1336,6/26/23 23:30,24.726,,,,
1337,6/26/23 23:40,24.871,,,,
1338,6/26/23 23:50,24.75,,,,
1339,6/27/23 0:00,24.944,,,,
1340,6/27/23 0:10,24.823,,,,
1341,6/27/23 0:20,24.726,,,,
1342,6/27/23 0:30,24.919,,,,
1343,6/27/23 0:40,24.798,,,,
1344,6/27/23 0:50,24.702,,,,
1345,6/27/23 1:00,24.871,,,,
1346,6/27/23 1:10,24.774,,,,
1347,6/27/23 1:20,24.677,,,,
1348,6/27/23 1:30,24.871,,,,
1349,6/27/23 1:40,24.75,,,,
1350,6/27/23 1:50,24.677,,,,
1351,6/27/23 2:00,24.871,,,,
1352,6/27/23 2:10,24.774,,,,
1353,6/27/23 2:20,24.702,,,,
1354,6/27/23 2:30,24.847,,,,
1355,6/27/23 2:40,24.75,,,,
1356,6/27/23 2:50,24.653,,,,
1357,6/27/23 3:00,24.871,,,,
1358,6/27/23 3:10,24.75,,,,
1359,6/27/23 3:20,24.677,,,,
1360,6/27/23 3:30,24.895,,,,
1361,6/27/23 3:40,24.774,,,,
1362,6/27/23 3:50,24.677,,,,
1363,6/27/23 4:00,24.919,,,,
1364,6/27/23 4:10,24.798,,,,
1365,6/27/23 4:20,24.702,,,,
1366,6/27/23 4:30,24.919,,,,
