"","V1","V2","V3","V4","V5","V6","value","1_hpf.x","4_hpf.x","9_hpf.x","14_hpf.x","22_hpf.x","28_hpf.x","48_hpf.x","72_hpf.x","1_hpf.y","4_hpf.y","9_hpf.y","14_hpf.y","22_hpf.y","28_hpf.y","48_hpf.y","72_hpf.y"
"12857",NA,"Montipora_capitata_HIv3___RNAseq.g46026.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,11,58,366,5378,9694,7459,4575
"12858",NA,"Montipora_capitata_HIv3___RNAseq.g50363.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7144,2924,6832,1390,705,257,48,18
"12859",NA,"Montipora_capitata_HIv3___TS.g43849.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,0,11,0,9,14
"12860",NA,"Montipora_capitata_HIv3___RNAseq.g48660.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11,26,20,600,675,416,139
"12861",NA,"Montipora_capitata_HIv3___TS.g19291.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121,864,1123,564,564,471,298,271
"12862",NA,"Montipora_capitata_HIv3___TS.g13225.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,528,1143,472,168,189,196,104
"12863",NA,"Montipora_capitata_HIv3___RNAseq.g41026.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,13,45,22,7,2,4,3
"12864",NA,"Montipora_capitata_HIv3___RNAseq.g41026.t1c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,17,13,470,513,458,615
"12865",NA,"Montipora_capitata_HIv3___RNAseq.g41026.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,26,30,22,28
"12866",NA,"Montipora_capitata_HIv3___TS.g43175.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,18,0,5,0,0,7
"12867",NA,"Montipora_capitata_HIv3___RNAseq.g41411.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685,1268,3000,335,765,1205,2587,1486
"12868",NA,"Montipora_capitata_HIv3___RNAseq.g16333.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,5,23,4,20,0,11
"12869",NA,"Montipora_capitata_HIv3___RNAseq.g1663.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,0,7,13,22
"12870",NA,"Montipora_capitata_HIv3___TS.g6123.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,6,0,20,5
"12871",NA,"Montipora_capitata_HIv3___TS.g15253.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0,19,29,34,31,18
"12872",NA,"Montipora_capitata_HIv3___TS.g11961.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15,13,16,32
"12873",NA,"Montipora_capitata_HIv3___RNAseq.g48815.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,5,16,62,39,50
"12874",NA,"Montipora_capitata_HIv3___RNAseq.g40667.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,11,19,0,3,3,3,3
"12875",NA,"Montipora_capitata_HIv3___RNAseq.g7342.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,4,10,0,4,3
"12876",NA,"Montipora_capitata_HIv3___RNAseq.g35069.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8601,5085,8195,6639,12119,10388,4051,2563
"12877",NA,"Montipora_capitata_HIv3___RNAseq.g32236.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,0,10
"12878",NA,"Montipora_capitata_HIv3___RNAseq.g45016.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229,698,1144,402,1194,1165,1232,758
"12879",NA,"Montipora_capitata_HIv3___RNAseq.g14692.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,13,15,21,24,15
"12880",NA,"Montipora_capitata_HIv3___RNAseq.g728.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,40,110,45,43,39,76,55
"12881",NA,"Montipora_capitata_HIv3___TS.g32415.t6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8389,5441,11190,2288,1231,1548,3489,4162
"12882",NA,"Montipora_capitata_HIv3___RNAseq.g40939.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,46,173,73,176,250,324,131
"12883",NA,"Montipora_capitata_HIv3___RNAseq.g44082.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4006,2544,4491,1776,2574,2413,1071,790
"12884",NA,"Montipora_capitata_HIv3___RNAseq.g46024.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,60,448,1881,1716,1907,1166,284
"12885",NA,"Montipora_capitata_HIv3___RNAseq.g3113.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11,4,82,218
"12886",NA,"Montipora_capitata_HIv3___RNAseq.g5800.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,18,10,8
"12887",NA,"Montipora_capitata_HIv3___RNAseq.g35019.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,29,114,74,933,1096,595,547
"12888",NA,"Montipora_capitata_HIv3___RNAseq.47297_t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10,3,29,11
"12889",NA,"Montipora_capitata_HIv3___RNAseq.g16095.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3,0,7,11,6,0
"12890",NA,"Montipora_capitata_HIv3___RNAseq.g29178.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,10,10,5,12,16,0
"12891",NA,"Montipora_capitata_HIv3___RNAseq.g29120.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1198,674,1788,902,796,605,724,638
"12892",NA,"Montipora_capitata_HIv3___RNAseq.g29120.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,57,111,29,19,24,15,18
"12893",NA,"Montipora_capitata_HIv3___TS.g34323.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52,35,38,47,56,28
"12894",NA,"Montipora_capitata_HIv3___RNAseq.g20129.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7756,3905,7730,1124,384,208,777,9255
"12895",NA,"Montipora_capitata_HIv3___RNAseq.g20164.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1766,774,2553,1721,1918,2200,2457,1663
"12896",NA,"Montipora_capitata_HIv3___RNAseq.g48112.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,509,1020,538,270,243,15,9
"12897",NA,"Montipora_capitata_HIv3___RNAseq.g14820.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0,47,38,13,14
"12898",NA,"Montipora_capitata_HIv3___RNAseq.g35448.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,68,10,0,9,26,19
"12899",NA,"Montipora_capitata_HIv3___RNAseq.g40391.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,12,18,47,50,20,22
"12900",NA,"Montipora_capitata_HIv3___RNAseq.g6373.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,96,259,130,307,240,292,155
"12901",NA,"Montipora_capitata_HIv3___RNAseq.g12925.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,10,29,15,10,7
"12902",NA,"Montipora_capitata_HIv3___RNAseq.g24513.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,9,0,41,145,142,18,46
"12903",NA,"Montipora_capitata_HIv3___RNAseq.g45637.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,92,129,53,33,26,20,14
"12904",NA,"Montipora_capitata_HIv3___RNAseq.g44080.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,25,27,20,8,49,18
"12905",NA,"Montipora_capitata_HIv3___RNAseq.g33965.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,58,192,41,84,101,51,25
"12906",NA,"Montipora_capitata_HIv3___RNAseq.g34130.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,12,28,44,66,43
"12907",NA,"Montipora_capitata_HIv3___RNAseq.g14481.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2261,1415,2305,948,1637,1842,2490,2171
"12908",NA,"Montipora_capitata_HIv3___RNAseq.g25504.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"12909",NA,"Montipora_capitata_HIv3___TS.g3675.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,14,0
"12910",NA,"Montipora_capitata_HIv3___RNAseq.g34718.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,49,57,35,173,206,461,320
"12911",NA,"Montipora_capitata_HIv3___RNAseq.g3094.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,526,1915,1255,2208,1962,695,332
"12912",NA,"Montipora_capitata_HIv3___RNAseq.g41935.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34845,22475,36472,41770,123663,107590,61856,52001
"12913",NA,"Montipora_capitata_HIv3___TS.g47812.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7337,4497,10906,3057,5623,5162,2690,2750
"12914",NA,"Montipora_capitata_HIv3___RNAseq.g14822.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,58,34,13
"12915",NA,"Montipora_capitata_HIv3___RNAseq.g20700.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,27,0,14,0
"12916",NA,"Montipora_capitata_HIv3___RNAseq.g29193.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1714,1086,1766,1097,1330,1555,650,347
"12917",NA,"Montipora_capitata_HIv3___RNAseq.g10613.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,25,23,12,11
"12918",NA,"Montipora_capitata_HIv3___RNAseq.g20943.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,12,54,15,6,0,7,10
"12919",NA,"Montipora_capitata_HIv3___RNAseq.g49332.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588,959,1616,392,1310,1485,1168,842
"12920",NA,"Montipora_capitata_HIv3___RNAseq.g41077.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,74
"12921",NA,"Montipora_capitata_HIv3___RNAseq.g22806.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,3,0,3,12,0,0
"12922",NA,"Montipora_capitata_HIv3___RNAseq.g13255.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975,628,803,1344,6590,6501,5906,3849
"12923",NA,"Montipora_capitata_HIv3___RNAseq.g19392.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,181,398,351,1011,1094,883,501
"12924",NA,"Montipora_capitata_HIv3___RNAseq.g12899.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,284,601,446,2239,1779,1468,545
"12925",NA,"Montipora_capitata_HIv3___RNAseq.g2578.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,73,69,126,152,163,286,569
"12926",NA,"Montipora_capitata_HIv3___RNAseq.g34683.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1575,890,1938,979,8435,6669,2263,1671
"12927",NA,"Montipora_capitata_HIv3___RNAseq.g21914.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,9,18,31,44,63,42
"12928",NA,"Montipora_capitata_HIv3___RNAseq.g37000.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,38,85,136,98,59,32
"12929",NA,"Montipora_capitata_HIv3___RNAseq.g44123.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581,361,648,1022,2745,3614,3783,1873
"12930",NA,"Montipora_capitata_HIv3___RNAseq.g22407.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,36,69,73,109,60
"12931",NA,"Montipora_capitata_HIv3___RNAseq.g18521.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2061,879,4405,3013,6462,7104,12356,10833
"12932",NA,"Montipora_capitata_HIv3___RNAseq.g15015.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,26,42,45,104,112,112,91
"12933",NA,"Montipora_capitata_HIv3___RNAseq.g45834.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,73,364,937,1048,278,155
"12934",NA,"Montipora_capitata_HIv3___RNAseq.g19709.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11,7,18,26
"12935",NA,"Montipora_capitata_HIv3___RNAseq.18418_t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867,526,1549,5042,7355,5143,2635,1086
"12936",NA,"Montipora_capitata_HIv3___TS.g3001.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,78,324,399,755,789,860,348
"12937",NA,"Montipora_capitata_HIv3___RNAseq.g3096.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20495,7612,22572,12528,11381,10446,4670,3189
"12938",NA,"Montipora_capitata_HIv3___RNAseq.13557_t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,122,321,73,74,41,46
"12939",NA,"Montipora_capitata_HIv3___RNAseq.g10183.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,12,14,16,138,212,518,200
"12940",NA,"Montipora_capitata_HIv3___RNAseq.g29157.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4246,1829,5109,3549,4789,4558,4917,3937
"12941",NA,"Montipora_capitata_HIv3___RNAseq.g15283.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,974,394,1532,1266,1654,1434,1208,427
"12942",NA,"Montipora_capitata_HIv3___TS.g34601.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,5,14,34,131,256
"12943",NA,"Montipora_capitata_HIv3___RNAseq.g20826.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,177,346,83,1436,1798,1300,850
"12944",NA,"Montipora_capitata_HIv3___TS.g21380.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,5,17,21,33,61,41
"12945",NA,"Montipora_capitata_HIv3___TS.g7713.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,525,1431,676,2001,1721,1667,1524
"12946",NA,"Montipora_capitata_HIv3___RNAseq.g9158.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,30,21,42,876,839,424,1209
"12947",NA,"Montipora_capitata_HIv3___RNAseq.g6852.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3479,1780,5363,1650,2114,2246,3719,2923
"12948",NA,"Montipora_capitata_HIv3___RNAseq.g40436.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2259,992,2991,2517,10793,8319,3045,1308
"12949",NA,"Montipora_capitata_HIv3___TS.g37287.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,15,7,13,15,5
"12950",NA,"Montipora_capitata_HIv3___RNAseq.g27356.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,53,161,82,465,782,811,979
"12951",NA,"Montipora_capitata_HIv3___TS.g39904.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087,465,1592,624,971,1173,1380,1252
"12952",NA,"Montipora_capitata_HIv3___RNAseq.g31332.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,32,48,355,798,673,416,241
"12953",NA,"Montipora_capitata_HIv3___RNAseq.g18730.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,12,26,24,24,15
"12954",NA,"Montipora_capitata_HIv3___RNAseq.g35139.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,240,672,347,3069,3086,1464,759
"12955",NA,"Montipora_capitata_HIv3___RNAseq.g37002.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2981,1736,3529,1044,2129,2434,4426,1984
"12956",NA,"Montipora_capitata_HIv3___RNAseq.g34387.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,74,166,82,79,58,16,2
"12957",NA,"Montipora_capitata_HIv3___RNAseq.g6850.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041,700,1199,416,775,635,942,721
"12958",NA,"Montipora_capitata_HIv3___TS.g36618.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,0,10,31,16,14,26
"12959",NA,"Montipora_capitata_HIv3___RNAseq.g25201.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,13,7
"12960",NA,"Montipora_capitata_HIv3___RNAseq.g6037.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,8,11,15,7
"12961",NA,"Montipora_capitata_HIv3___RNAseq.g41027.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,36,12,19,12,5,7
"12962",NA,"Montipora_capitata_HIv3___RNAseq.g46243.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040,796,2302,1385,1038,962,555,394
"12963",NA,"Montipora_capitata_HIv3___TS.g38624.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,8,89,91,46,69
"12964",NA,"Montipora_capitata_HIv3___RNAseq.13310_t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607,247,1082,534,1059,1075,675,355
"12965",NA,"Montipora_capitata_HIv3___RNAseq.g29568.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,136,257,6001,53326,40508,27801,15351
"12966",NA,"Montipora_capitata_HIv3___TS.g21114.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,102,336,957,2008,1802,675,588
"12967",NA,"Montipora_capitata_HIv3___RNAseq.g20939.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,14,9
"12968",NA,"Montipora_capitata_HIv3___RNAseq.g7505.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478,363,1158,414,307,461,532,351
"12969",NA,"Montipora_capitata_HIv3___TS.g6582.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,17,0,0,0,0,26
"12970",NA,"Montipora_capitata_HIv3___RNAseq.g45128.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1583,910,1547,796,5452,6708,4496,1946
"12971",NA,"Montipora_capitata_HIv3___RNAseq.g31299.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,30,36,46,28,23
"12972",NA,"Montipora_capitata_HIv3___RNAseq.g49839.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,7,20,27
"12973",NA,"Montipora_capitata_HIv3___RNAseq.g46241.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,4,3,6,15,5,0
"12974",NA,"Montipora_capitata_HIv3___RNAseq.g43478.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,8,7,6,16,13,10
"12975",NA,"Montipora_capitata_HIv3___TS.g50231.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,186,399,154,36,101,187,130
"12976",NA,"Montipora_capitata_HIv3___RNAseq.g26616.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,23,19,88,83,52,109
"12977",NA,"Montipora_capitata_HIv3___RNAseq.g19685.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2070,1339,2516,1276,1610,2149,2298,2196
"12978",NA,"Montipora_capitata_HIv3___RNAseq.g24568.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,47,309,614,1032,340
"12979",NA,"Montipora_capitata_HIv3___RNAseq.g49998.t1c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496,405,290,248,49,25,14,28
"12980",NA,"Montipora_capitata_HIv3___RNAseq.g49998.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12094,6452,6982,4641,868,819,623,635
"12981",NA,"Montipora_capitata_HIv3___RNAseq.g31429.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12,0,14,16,23,19
"12982",NA,"Montipora_capitata_HIv3___RNAseq.g38822.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,58,174,509,877,867,273,111
"12983",NA,"Montipora_capitata_HIv3___TS.g329.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9,12,17,12
"12984",NA,"Montipora_capitata_HIv3___RNAseq.g34935.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,915,601,1838,1310,3557,3188,1554,841
"12985",NA,"Montipora_capitata_HIv3___RNAseq.g30742.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,22,37,0,0
"12986",NA,"Montipora_capitata_HIv3___RNAseq.g6964.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,7,5,53,233,349
"12987",NA,"Montipora_capitata_HIv3___RNAseq.g13722.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,4,5,20,5
"12988",NA,"Montipora_capitata_HIv3___RNAseq.g22405.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3853,1756,5045,3890,2524,2185,409,258
"12989",NA,"Montipora_capitata_HIv3___RNAseq.g39641.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,111,63,66,57,112,195,202
"12990",NA,"Montipora_capitata_HIv3___RNAseq.g49291.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,290,721,136,511,499,365,192
"12991",NA,"Montipora_capitata_HIv3___RNAseq.g34986.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35,665,522,454,82,84
"12992",NA,"Montipora_capitata_HIv3___RNAseq.g39706.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990,575,1088,586,479,546,355,330
"12993",NA,"Montipora_capitata_HIv3___RNAseq.g13586.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347,676,1462,297,636,703,859,432
"12994",NA,"Montipora_capitata_HIv3___RNAseq.g19112.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,433,2144,991,778,740,447,269
"12995",NA,"Montipora_capitata_HIv3___RNAseq.g10482.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4972,2243,6127,1534,3987,3945,4260,2818
"12996",NA,"Montipora_capitata_HIv3___RNAseq.g47277.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,6,2,0,19,58
"12997",NA,"Montipora_capitata_HIv3___RNAseq.g35459.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8,0,18,30,176,203
"12998",NA,"Montipora_capitata_HIv3___TS.g6493.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,24,36,45
"12999",NA,"Montipora_capitata_HIv3___RNAseq.g5389.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447,178,435,333,899,1028,600,400
"13000",NA,"Montipora_capitata_HIv3___TS.g964.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,58,5,26,73,221,289
"13001",NA,"Montipora_capitata_HIv3___TS.g9116.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,5,4,13,23,5
"13002",NA,"Montipora_capitata_HIv3___TS.g19086.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,19,30,100,360,336,131,68
"13003",NA,"Montipora_capitata_HIv3___RNAseq.g47647.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,15,32,57
"13004",NA,"Montipora_capitata_HIv3___RNAseq.g35438.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,512,1322,522,71,124,154,120
"13005",NA,"Montipora_capitata_HIv3___TS.g4230.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,550,1210,567,1533,1517,900,666
"13006",NA,"Montipora_capitata_HIv3___RNAseq.g11028.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,3,13,8,27
"13007",NA,"Montipora_capitata_HIv3___RNAseq.g25895.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5,0,12,0
